external_risk_estimate,months_since_oldest_trade_open,months_since_most_recent_trade_open,average_months_in_file,num_satisfactory_trades,num_trades_60_ever_2_derog_pub_rec,num_trades_90_ever_2_derog_pub_rec,percent_trades_never_delq,months_since_most_recent_delq,num_trades_open_in_last_12m,months_since_most_recent_inqexcl7days,num_inq_last_6m,num_inq_last_6m_excl7days,net_fraction_revolving_burden,net_fraction_install_burden,num_bank_2_natl_trades_w_high_utilization,debt_to_income,emp_length,loan_amount,total_credit_limit,current_installment_accounts,paid_total,num_mort_accounts,account_never_delinq_percent,balance,num_historical_failed_to_pay,num_total_cc_accounts,num_cc_carrying_balance,age,monthly_income,number_of_dependents,number_real_estate_loans_or_lines,revolving_utilization_of_unsecured_lines,is_bad
75,295,5,99,43,0,0,100,-7,3,0,1,1,3,-8,-8,20.39,20.39,11400,89669,2,1012.73,0,100.0,10842.12,0,23,5,61,0.0,0.0,0,0.0,0
83,154,4,57,13,0,0,93,-8,1,0,0,0,4,80,1,16.04,16.04,20000,31500,1,3443.2,0,100.0,17682.7,0,10,4,52,5700.0,0.0,1,0.015830176,0
66,221,2,57,33,0,0,100,-7,7,1,4,4,33,86,0,29.65,29.65,10000,151742,3,1760.86,2,94.3,8668.19,0,20,8,89,0.0,0.0,2,0.019886834,0
60,429,29,155,13,1,0,94,2,0,0,0,0,4,-8,0,21.68,21.68,10000,179343,3,2998.2,1,100.0,7302.76,1,12,7,37,6179.0,3.0,1,0.063329564,0
82,127,4,69,27,0,0,100,-7,3,0,3,3,25,99,1,10.69,10.69,10000,238205,1,1675.28,1,100.0,8825.79,0,18,8,54,11125.0,2.0,3,0.142277136,0
80,319,8,81,31,1,0,97,37,4,9,0,0,6,52,0,10.03,10.03,20000,112755,1,2241.93,4,95.7,18770.12,1,32,11,43,8000.0,5.0,2,0.665333667,0
67,172,6,69,36,0,0,100,-7,4,0,2,2,25,87,1,27.43,27.43,11000,77525,3,11463.4207246027,0,88.9,0.0,0,5,2,60,0.0,0.0,1,0.384295994,0
81,201,8,46,17,0,0,100,-7,2,19,0,0,9,46,0,24.04,24.04,5000,43500,2,505.92,0,90.0,4656.31,0,5,3,38,6500.0,2.0,2,0.006466236,0
89,221,3,74,15,0,0,100,-7,2,2,2,2,4,99,0,10.72,10.72,40000,96800,1,2790.48,1,100.0,38629.65,0,14,1,59,6000.0,1.0,1,0.009332678,0
82,268,2,63,40,0,0,100,-7,4,6,0,0,6,-8,0,10.32,10.32,6000,159325,1,1079.48,3,87.5,5346.63,0,4,2,37,6000.0,0.0,0,0.328830046,0
85,299,2,95,12,0,0,93,46,3,0,2,2,5,101,0,81.68,81.68,8000,398493,3,1066.75,2,100.0,7252.48,0,33,15,57,0.0,0.0,2,0.9999999,0
87,367,10,173,26,0,0,100,-7,2,17,0,0,2,-8,0,13.25,13.25,40000,169063,18,4581.05,2,100.0,37600.0,0,10,6,51,2555.0,0.0,0,0.071469325,0
79,142,2,70,30,0,0,100,-7,2,2,1,1,6,84,0,49.32,49.32,16000,319536,3,662.6,4,100.0,15578.84,0,14,11,45,7651.0,0.0,1,0.9999999,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.36,17.36,36350,75613,7,2408.59,0,93.8,35022.56,0,19,1,50,5000.0,1.0,0,0.481398239,0
78,128,15,68,11,0,0,82,17,0,0,0,0,6,85,0,37.64,37.64,16000,14487,2,2360.7,0,92.9,14655.03,0,12,1,28,4500.0,1.0,1,0.075347143,0
74,202,9,108,15,0,0,94,33,1,-8,0,0,48,82,1,16.57,16.57,23000,501277,2,3112.94,3,97.6,21875.8,0,29,8,54,9784.0,2.0,2,0.295212824,0
72,202,4,110,18,1,1,100,-7,2,-7,0,0,16,92,0,21.48,21.48,25000,107795,3,2529.19,1,100.0,23281.4,0,23,10,46,0.0,0.0,2,0.0,0
81,261,3,94,22,0,0,100,-7,2,2,1,1,67,100,0,18.36,18.36,6000,40040,5,2370.48,0,100.0,3821.01,0,6,4,48,8000.0,0.0,3,0.219478204,0
65,148,7,101,43,0,0,93,9,2,-7,1,1,51,89,4,18.41,18.41,13000,55568,5,986.61,0,88.0,12593.51,0,11,8,28,1300.0,1.0,0,0.903567229,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25.87,25.87,6000,44218,2,607.02,0,100.0,5587.52,0,8,6,63,0.0,0.0,0,0.013057287,0
81,199,5,70,32,0,0,94,21,2,-7,1,1,2,-8,0,26.66,26.66,35000,249330,3,4505.5,6,90.9,33175.76,0,8,6,39,5046.0,0.0,1,0.272664878,0
68,255,13,120,16,0,0,100,-7,0,0,0,0,90,-8,3,35.44,35.44,20000,140825,4,1853.82,3,100.0,18495.86,1,38,6,62,0.0,0.0,1,0.018245852,0
82,233,13,119,37,0,0,100,-7,0,12,0,0,20,88,0,30.16,0.0,15350,201547,2,1279.67,3,100.0,14535.75,0,17,4,48,4891.0,0.0,2,0.289785036,0
74,310,4,101,8,1,0,89,14,2,13,0,0,23,63,0,14.34,14.34,40000,113789,2,2614.9,0,100.0,38515.13,0,10,7,80,5306.0,1.0,1,0.003349833,0
86,216,9,125,18,0,0,94,27,1,16,0,0,0,70,0,25.53,25.53,12000,84427,1,1107.41,0,100.0,11097.5,0,23,6,39,5844.0,3.0,1,1.0,0
87,302,14,151,20,0,0,100,-7,0,0,0,0,18,-8,0,4.86,4.86,20000,25100,0,20530.5424354548,1,80.6,0.0,1,24,4,63,9500.0,0.0,3,0.013102559,0
82,178,7,70,24,1,0,89,40,2,1,2,2,12,84,0,23.17,23.17,25000,538973,2,2267.19,2,100.0,23085.67,0,18,6,36,3500.0,0.0,0,0.419395151,0
75,349,5,111,33,0,0,94,15,1,4,1,1,31,69,0,2.59,2.59,40000,803627,0,3589.66,3,100.0,36904.08,0,8,1,51,0.0,0.0,0,0.9999999,0
84,196,3,74,17,0,0,94,36,1,1,3,3,0,74,0,8.84,8.84,15000,538300,1,1802.49,5,97.2,13448.8,0,30,7,46,9548.0,2.0,1,0.822168262,0
66,162,12,76,35,1,0,93,12,0,0,6,5,55,73,3,25.14,25.14,25000,447975,3,2116.5,2,100.0,23706.16,1,8,6,50,9667.0,0.0,1,0.532499027,0
81,232,9,81,20,0,0,100,-7,1,0,0,0,13,-8,1,26.58,26.58,10000,36114,1,1214.98,0,100.0,8976.56,0,13,3,51,4400.0,2.0,2,0.002681757,0
71,211,2,74,28,0,0,93,4,4,3,2,2,12,82,0,18.03,18.03,10000,51430,4,914.73,0,95.8,9522.69,0,13,7,26,3600.0,2.0,1,0.990667704,0
77,273,3,98,26,0,0,96,6,1,-8,0,0,11,-8,2,29.27,29.27,30000,134856,4,2124.12,0,100.0,28710.94,1,19,7,60,11933.0,0.0,1,0.007892757,0
88,261,23,88,22,0,0,100,-7,0,-8,0,0,7,-8,0,7.52,7.52,4000,13609,1,704.51,0,87.5,3558.43,0,5,2,66,4024.0,0.0,1,0.0,0
80,187,4,71,39,0,0,100,-7,1,-7,1,1,4,77,0,32.32,32.32,2500,80123,5,277.72,0,100.0,2342.31,0,17,3,45,0.0,0.0,0,0.014333546,0
87,236,7,79,44,0,0,100,-7,3,8,0,0,2,71,0,2.95,2.95,10000,76500,0,611.17,0,100.0,9495.53,0,9,7,54,7130.0,1.0,2,0.016828376,0
83,200,2,98,21,0,0,100,-7,2,4,2,2,20,-8,1,37.56,0.0,8000,25871,0,1058.34,0,94.1,7252.48,0,13,6,70,0.0,0.0,0,0.038230772,0
90,230,9,84,26,0,0,100,-7,2,9,0,0,1,85,0,16.77,16.77,13500,223736,2,851.49,2,100.0,12971.53,0,19,6,81,6250.0,0.0,0,0.044961122,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.4,11.4,15000,376000,1,2027.44,3,100.0,13617.47,0,6,3,29,12500.0,0.0,2,0.952797327,0
79,274,11,84,40,0,0,100,-7,1,0,0,0,19,77,1,6.31,6.31,6000,10600,0,580.84,0,100.0,5568.11,0,13,4,65,3583.0,0.0,1,0.007938181,0
72,244,16,138,10,4,4,60,38,0,-8,0,0,19,-8,0,9.99,9.99,30000,99502,2,3295.98,3,100.0,28130.12,0,10,5,42,1800.0,0.0,0,0.876615746,0
72,158,6,81,11,0,0,80,2,3,11,0,0,11,-8,0,16.02,16.02,14700,48734,1,1913.38,0,100.0,13292.79,2,9,5,74,9200.0,0.0,2,0.287737116,0
86,203,3,76,17,0,0,100,-7,2,0,0,0,4,70,0,7.93,7.93,17000,120029,1,2607.35,2,100.0,14838.22,0,18,2,58,9300.0,3.0,2,0.140249288,0
91,283,9,140,7,0,0,100,-7,1,-8,0,0,11,-8,0,26.32,26.32,25000,252863,1,2339.83,3,100.0,23851.14,1,27,19,57,5450.0,2.0,1,0.018489171,0
65,125,3,70,79,0,0,98,44,5,-7,9,9,71,55,8,27.02,27.02,1500,82620,7,193.93,0,100.0,1355.43,0,2,2,64,0.0,0.0,1,0.046998763,0
81,291,42,135,6,0,0,67,77,0,0,0,0,17,-8,0,17.1,17.1,12000,106047,6,900.15,0,90.0,11517.93,0,9,6,42,9500.0,2.0,0,0.954261371,0
67,212,16,87,24,2,0,86,13,0,0,1,1,41,92,0,27.83,27.83,12000,108547,3,1551.37,0,100.0,10843.53,2,14,8,49,8333.0,2.0,2,0.240738328,0
79,463,3,88,45,0,0,100,-7,5,3,1,1,12,98,0,9.58,9.58,20000,63972,2,2452.49,0,89.5,17972.12,0,13,3,38,2000.0,0.0,1,0.19177938,0
71,124,6,64,25,0,0,96,-7,2,-7,1,1,49,-8,1,23.38,23.38,3000,18200,0,3287.9203975283,0,100.0,0.0,1,15,5,55,1473.0,0.0,0,0.399056286,0
78,183,4,80,12,1,1,100,-7,2,4,1,1,3,28,0,19.04,0.0,10000,234096,2,910.25,7,100.0,9234.27,0,13,3,46,4122.0,2.0,1,0.821976515,0
75,278,75,123,6,0,0,83,20,0,0,1,1,7,-8,-8,10.02,10.02,15000,199200,0,1452.05,1,94.1,13920.33,0,15,7,80,7422.0,1.0,2,0.479952005,0
62,240,5,104,24,0,0,92,3,2,0,0,0,61,68,3,15.79,15.79,25000,678546,2,1612.3,3,100.0,24009.28,0,7,2,58,5383.0,0.0,1,0.507414139,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,170.4,170.4,40000,225951,1,2823.9,3,100.0,38629.65,0,18,8,39,7792.0,2.0,1,0.131703308,0
86,160,14,82,15,0,0,100,-7,0,0,1,1,31,56,0,14.16,14.16,10000,43467,2,1237.44,0,100.0,8994.29,0,12,2,64,7000.0,0.0,3,0.019013828,0
61,279,4,86,45,0,0,98,69,1,4,1,1,43,76,4,8.23,8.23,12000,425809,0,1439.92,1,97.4,11587.69,0,31,19,62,0.0,0.0,0,0.006516567,0
82,381,5,100,28,1,1,97,54,3,-7,0,0,0,-8,1,0.0,0.0,12800,11300,0,1828.72,0,100.0,12229.28,0,3,0,69,4100.0,0.0,1,0.005709304,0
72,386,3,95,33,0,0,100,-7,3,2,2,2,30,97,1,8.64,8.64,28000,34200,2,2511.81,0,100.0,27305.18,1,26,5,77,11000.0,1.0,1,0.032750617,0
65,184,7,77,24,2,2,88,4,1,0,2,2,19,80,0,25.59,25.59,40000,458987,4,3531.68,2,95.5,38010.78,0,29,13,53,9321.0,0.0,2,0.658581183,0
70,312,8,90,31,0,0,100,-7,1,0,0,0,49,72,3,11.3,11.3,9000,296547,3,834.23,3,95.7,8323.13,1,13,3,41,4400.0,2.0,1,0.0,0
70,221,3,66,46,0,0,98,68,5,0,1,1,48,-8,2,37.42,37.42,27000,270213,14,2470.2,1,100.0,24951.18,0,19,2,72,4687.0,0.0,2,0.0,0
73,266,9,132,21,0,0,96,27,4,0,3,3,20,-8,0,8.74,8.74,24000,409810,4,3068.04,1,91.2,21671.17,0,14,2,77,5532.0,1.0,0,0.370281486,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,24.38,24.38,20000,194873,1,2086.81,2,100.0,18668.58,0,37,15,72,2300.0,0.0,2,0.085715721,0
86,153,13,74,16,0,0,100,-7,0,21,0,0,13,-8,0,11.6,11.6,20000,284200,1,1829.42,3,82.4,19045.42,0,9,3,66,9850.0,2.0,1,0.248168757,0
76,93,3,52,35,0,0,100,-7,4,2,3,3,12,98,0,7.2,7.2,5000,526275,2,765.02,6,100.0,4364.17,0,13,5,33,7657.0,0.0,0,0.013873266,0
70,51,11,36,8,0,0,100,-7,1,0,1,1,-8,74,-8,3.62,3.62,10000,7800,0,7219.56,0,100.0,3154.96,0,4,3,51,5900.0,3.0,0,0.777136221,0
82,212,22,115,14,0,0,100,-7,0,-7,0,0,45,-8,0,10.02,10.02,15000,199200,0,1452.05,1,94.1,13920.33,0,15,7,49,0.0,1.0,2,0.875758322,0
71,84,8,40,28,0,0,100,-7,2,-7,2,2,23,75,1,35.74,0.0,17000,53244,1,3000.28,0,95.3,15173.85,1,39,9,62,7517.0,0.0,2,0.061560801,0
34,157,31,91,1,8,7,33,1,0,0,4,4,100,-8,1,12.9,12.9,23000,190200,1,1721.95,2,100.0,22280.83,1,17,4,29,5317.0,2.0,1,0.204718113,0
92,233,25,152,35,0,0,100,-7,0,-8,0,0,0,-8,0,11.53,0.0,2500,105500,1,385.96,1,100.0,2184.72,0,11,5,50,0.0,0.0,0,0.039974819,0
84,219,18,61,10,0,0,100,-7,0,-8,0,0,13,-8,0,14.19,14.19,16000,14009,1,1691.54,0,100.0,14961.22,0,3,2,26,900.0,0.0,0,0.0,0
79,30,13,22,2,0,0,100,-7,0,12,0,0,27,-8,0,19.12,19.12,12500,60725,1,1560.63,0,100.0,11253.57,0,14,6,70,2700.0,0.0,1,0.0,0
64,165,1,52,9,2,2,82,28,1,0,2,2,9,100,0,8.7,8.7,22000,236382,1,1396.49,1,75.0,20933.57,0,16,9,50,7800.0,5.0,2,0.047044159,0
85,327,42,136,15,0,0,93,44,0,0,2,2,0,-8,0,17.54,17.54,23200,333021,4,3590.88,2,100.0,20274.53,0,18,4,45,3490.0,0.0,2,0.372885697,0
83,227,11,75,23,0,0,96,50,1,-7,0,0,0,-8,0,4.85,4.85,20000,57497,3,1888.6,0,95.0,19080.9,0,36,4,28,5000.0,1.0,0,0.195129818,0
70,88,3,45,38,0,0,97,8,3,3,2,2,15,45,0,19.47,19.47,25000,429984,4,3402.12,1,90.0,22711.77,0,10,4,64,12272.0,0.0,2,0.048493613,0
79,45,10,61,22,0,0,95,13,2,2,1,1,0,37,0,11.47,11.47,25000,378054,1,2060.12,2,97.4,24011.93,0,30,8,77,5129.0,0.0,1,0.014449278,0
82,333,3,107,44,0,0,100,-7,4,0,1,1,6,87,0,13.76,13.76,25000,227567,1,2297.13,3,100.0,23119.84,0,18,1,56,7343.0,1.0,2,0.812689211,0
89,143,11,103,27,0,0,100,-7,1,-7,0,0,0,-8,0,7.6,7.6,2200,506509,1,335.05,3,100.0,1917.92,0,28,1,62,6392.0,2.0,2,0.292055314,0
85,112,20,70,11,0,0,100,-7,0,0,0,0,12,-8,0,15.48,15.48,40000,136526,3,4267.74,1,90.0,37401.02,0,8,5,62,7800.0,0.0,0,0.128252904,0
87,332,2,127,15,0,0,100,-7,1,23,0,0,13,89,0,17.86,17.86,36000,327683,3,4082.2,2,89.5,33839.98,0,7,5,68,4000.0,0.0,1,0.150834073,0
79,70,2,35,6,0,0,86,19,1,-7,2,2,2,97,0,22.05,22.05,10000,61196,9,974.7,0,95.8,9285.29,0,15,5,42,4700.0,1.0,2,0.95902049,0
84,196,11,84,18,0,0,100,-7,1,-8,0,0,0,89,0,5.65,5.65,10000,6800,0,1098.23,0,100.0,9378.42,0,5,4,32,2416.0,0.0,2,0.191633133,0
63,41,15,103,17,0,0,88,4,0,-7,1,1,36,-8,2,35.6,35.6,18000,67961,2,1847.43,0,100.0,16771.43,1,10,3,40,5300.0,0.0,1,0.038872021,0
84,338,13,77,15,0,0,100,-7,0,19,0,0,15,31,0,22.05,22.05,10000,61196,9,974.7,0,95.8,9285.29,0,15,5,53,0.0,0.0,0,0.0,0
70,188,1,59,45,0,0,100,-7,6,0,6,6,29,45,1,27.17,27.17,5000,186793,2,5073.0549821731,3,100.0,0.0,0,12,2,41,6700.0,2.0,1,0.245060132,0
64,280,2,129,9,3,2,69,8,1,4,1,1,37,44,1,22.0,22.0,20800,580342,5,2316.98,9,97.4,19520.96,1,18,6,37,0.0,0.0,2,0.0,0
79,366,3,73,11,0,0,92,0,2,-8,0,0,13,98,0,22.05,22.05,32000,132171,11,3664.84,0,100.0,30080.0,0,11,8,63,6000.0,0.0,1,0.387759587,0
84,233,4,72,23,0,0,100,-7,1,0,0,0,16,40,0,21.48,21.48,36000,179264,3,4589.84,1,94.4,32482.85,0,26,9,44,4152.0,0.0,1,0.041091746,0
71,22,20,156,10,1,1,91,12,0,-7,0,0,0,-8,-8,15.07,15.07,6000,59890,2,593.37,0,76.5,5565.08,0,11,10,42,0.0,5.0,2,0.192376788,0
71,131,3,61,35,0,0,100,-7,5,-7,5,5,43,94,1,26.43,26.43,14400,265951,4,2296.85,1,100.0,12634.44,0,18,9,30,7000.0,0.0,2,0.081035407,0
67,194,3,97,38,8,7,77,37,3,2,1,1,7,22,0,25.09,25.09,20000,293548,2,3367.7,2,95.7,17682.7,0,10,5,37,5297.0,3.0,1,0.67265486,0
90,176,30,103,10,0,0,100,-7,0,-8,0,0,6,-8,0,0.69,0.69,13500,234000,0,1721.2,3,100.0,12181.06,1,11,1,47,24750.0,2.0,0,0.010186243,0
91,232,80,141,14,0,0,100,-7,0,9,0,0,2,-8,0,20.79,20.79,9000,79977,4,1081.79,0,100.0,8078.9,0,6,3,79,7750.0,0.0,0,0.295062373,0
87,153,38,83,5,0,0,100,-7,0,2,1,1,0,-8,0,26.43,26.43,14400,265951,4,2296.85,1,100.0,12634.44,0,18,9,23,820.0,0.0,0,0.9999999,0
74,140,4,69,22,0,0,100,-7,1,0,2,2,30,57,1,25.79,25.79,3600,382076,2,621.44,2,95.7,3191.17,0,17,11,80,7700.0,1.0,3,0.328228194,0
73,251,3,77,33,0,0,100,-7,3,0,2,2,20,62,2,31.13,31.13,19000,200725,4,1968.77,0,100.0,17721.44,0,15,3,67,5000.0,0.0,1,0.014925214,0
56,179,12,74,32,3,1,74,2,0,-7,0,0,20,23,1,20.54,20.54,1500,42252,1,242.63,3,100.0,1318.5,1,14,3,46,14876.0,3.0,2,0.067637128,0
74,-8,2,65,35,0,0,100,-7,2,0,1,1,19,-8,1,4.73,4.73,1600,7300,0,219.33,0,100.0,1455.53,0,4,2,73,6000.0,1.0,2,0.0,0
84,149,6,58,20,0,0,90,24,3,6,0,0,3,-8,0,30.34,30.34,2500,160491,1,417.15,1,87.5,2206.45,0,10,3,53,12000.0,3.0,2,0.581036036,0
79,186,9,89,13,0,0,100,-7,1,0,0,0,28,50,1,20.65,0.0,4000,20800,1,514.81,1,100.0,3614.51,0,8,3,30,1100.0,0.0,0,0.9999999,0
65,409,6,72,33,0,0,92,5,3,0,0,0,17,58,2,12.28,12.28,40000,480960,1,1801.85,3,95.0,39068.19,0,13,3,35,6000.0,2.0,1,0.337363909,0
77,438,7,145,12,1,1,92,61,1,0,3,3,18,-8,0,21.67,0.0,5600,35017,1,538.38,0,88.2,5194.85,0,9,4,40,4410.0,1.0,1,0.369297866,0
88,490,4,181,12,0,0,92,36,1,-8,0,0,2,96,0,26.43,26.43,28000,195635,4,2512.75,0,100.0,25832.87,0,23,8,45,0.0,3.0,1,0.037027094,0
80,161,8,81,18,0,0,94,44,1,-7,5,4,7,-8,0,15.65,15.65,28000,84984,7,2954.35,0,97.4,26158.47,1,21,4,44,0.0,0.0,1,0.728700775,0
85,139,11,78,10,0,0,100,-7,1,-7,2,1,19,-8,1,23.65,23.65,14400,94676,6,2248.87,0,100.0,12599.19,0,8,3,53,17500.0,3.0,3,0.015543861,0
75,169,15,86,22,0,0,100,-7,0,0,0,0,46,74,1,1.0,0.0,40000,40506,1,3740.47,0,100.0,37018.15,0,5,1,67,9000.0,1.0,0,0.9999999,0
81,275,3,80,50,0,0,98,33,2,7,0,0,3,10,0,39.83,39.83,6500,269963,2,594.7,2,100.0,6006.74,0,11,9,74,9714.0,0.0,0,0.007271613,0
73,207,11,66,23,0,0,92,2,1,10,0,0,0,14,0,22.19,22.19,10000,69611,4,1617.46,0,95.8,8790.09,0,14,6,33,2350.0,0.0,0,0.435712857,0
60,511,3,40,24,0,0,83,6,3,0,2,2,50,44,1,18.45,18.45,17000,83421,3,2487.4,2,91.7,16242.06,1,19,8,41,20000.0,2.0,1,0.0,0
81,95,3,63,13,0,0,100,-7,1,3,1,1,45,-8,0,9.83,9.83,6000,118466,3,540.24,0,92.9,5535.59,3,9,6,51,2083.0,1.0,3,0.408718414,0
84,338,7,82,30,0,0,100,-7,4,0,2,2,6,17,0,33.44,33.44,35000,566764,3,4964.45,2,94.7,31931.37,0,7,0,50,6333.0,0.0,1,0.078912031,0
76,203,6,79,14,0,0,93,69,1,5,0,0,25,-8,1,15.67,15.67,13000,57162,1,1219.86,0,100.0,12024.3,0,7,3,46,4070.0,0.0,0,0.157722818,0
74,89,5,44,24,0,0,100,-7,2,7,0,0,26,84,1,3.25,3.25,10000,213400,0,1519.57,4,100.0,8717.45,0,11,3,48,7083.0,3.0,2,0.105730674,0
71,155,1,71,24,0,0,100,-7,3,3,3,3,54,-8,1,40.64,40.64,10000,138552,4,625.22,1,71.4,9608.54,0,9,3,71,3700.0,1.0,0,0.067637557,0
76,261,8,86,18,0,0,89,6,2,-7,0,0,24,-8,0,8.23,8.23,12000,425809,0,1439.92,1,97.4,11587.69,0,31,19,31,8200.0,0.0,2,0.584626595,0
78,220,2,76,52,0,0,98,35,2,2,2,2,13,-8,0,30.79,30.79,8550,158814,4,1475.85,0,100.0,7579.11,0,23,4,55,0.0,0.0,2,0.687866273,0
72,233,6,98,36,0,0,100,-7,2,0,1,1,63,-8,2,16.3,16.3,10450,54966,9,1297.95,0,100.0,9609.03,0,2,1,36,8830.0,2.0,3,0.040151139,0
88,209,9,93,19,0,0,100,-7,1,5,0,0,0,-8,0,28.56,28.56,2500,225791,8,151.88,3,100.0,2373.87,0,15,6,25,820.0,0.0,0,0.370407398,0
62,236,18,88,26,0,0,88,10,0,2,3,3,49,57,2,17.67,17.67,13000,32350,2,1227.61,0,100.0,12402.56,0,4,1,86,3000.0,0.0,0,0.002426602,0
73,229,4,56,32,0,0,100,-7,5,5,1,1,18,69,1,9.8,9.8,6000,401380,0,735.76,5,100.0,5391.31,0,21,10,71,0.0,0.0,2,0.0,0
68,218,15,88,25,0,0,82,6,0,1,1,1,49,85,1,18.57,18.57,16000,51567,5,2476.47,0,89.5,13982.44,0,5,0,63,2600.0,1.0,1,0.143045103,0
73,162,3,88,39,1,1,95,28,4,6,0,0,28,-8,1,37.32,37.32,16800,147059,2,2822.54,3,98.4,14853.46,0,46,9,64,5000.0,0.0,0,0.141514339,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9.06,9.06,3600,29200,1,336.72,0,100.0,3331.65,0,8,7,46,4500.0,1.0,1,0.015326994,0
71,266,2,62,21,0,0,91,5,3,-7,0,0,17,97,0,12.21,12.21,17600,205756,3,1780.57,1,100.0,16390.08,0,10,9,59,2667.0,0.0,1,0.332244162,0
86,398,1,104,33,0,0,100,-7,1,1,2,2,6,47,0,11.96,11.96,34800,87022,0,5926.48,0,100.0,30795.01,0,19,6,41,1917.0,0.0,0,0.9999999,0
57,183,4,73,24,0,0,79,2,3,1,4,4,59,77,2,26.73,26.73,19200,76543,4,2362.12,0,96.3,18224.57,0,20,4,67,6000.0,1.0,0,0.0,0
91,232,80,141,14,0,0,100,-7,0,9,0,0,2,-8,0,22.49,22.49,2800,110537,3,487.37,2,88.2,2486.28,0,10,4,71,10500.0,0.0,0,0.9999999,0
56,179,12,74,32,3,1,74,2,0,-7,0,0,20,23,1,14.73,14.73,25000,66271,9,3673.48,2,91.3,23928.85,1,9,5,56,3500.0,3.0,0,0.045173137,0
68,158,2,63,42,1,1,91,4,5,0,2,2,5,62,0,27.13,27.13,16000,157919,2,2269.49,3,84.6,14597.17,0,6,5,65,6473.0,1.0,2,0.085865975,0
83,158,27,93,15,0,0,100,-7,0,0,0,0,1,-8,0,21.87,21.87,24000,153531,3,1423.43,1,100.0,23607.35,0,5,1,59,0.0,0.0,1,0.0410887,0
64,159,1,54,20,1,0,89,20,2,0,2,2,42,94,2,15.96,15.96,10000,141348,7,2014.52,0,82.5,8628.72,1,10,6,88,0.0,0.0,0,0.007079313,0
73,29,16,23,2,0,0,100,-7,0,0,2,2,-8,-8,-8,30.96,30.96,4050,182250,1,813.23,1,100.0,3657.85,0,11,10,35,4518.0,2.0,1,0.007199778,0
86,206,18,100,18,0,0,100,-7,0,-7,2,2,0,-8,0,17.42,17.42,14000,226673,2,1477.18,1,100.0,13079.24,0,6,5,74,0.0,0.0,1,0.058960082,0
65,300,14,112,8,3,2,64,21,0,-8,0,0,12,76,0,18.81,18.81,12500,253415,6,1445.94,1,100.0,12058.74,0,14,14,53,67000.0,6.0,1,0.629778847,0
82,205,5,68,15,0,0,87,19,3,-8,0,0,5,-8,0,17.69,17.69,6000,27000,1,614.3,0,90.6,5596.25,0,30,15,39,14875.0,2.0,2,0.502170405,0
91,344,26,145,16,0,0,100,-7,0,7,0,0,2,-8,0,72.16,72.16,16000,246481,7,764.13,1,82.1,15646.23,0,12,10,44,2500.0,0.0,0,0.892381636,0
84,249,24,104,37,0,0,100,-7,0,2,3,3,3,20,0,9.44,9.44,20000,23343,1,1077.08,0,100.0,19623.58,0,16,9,40,2048.0,1.0,0,0.9999999,0
72,349,8,142,32,0,0,82,28,2,0,1,1,1,57,0,19.97,19.97,20000,33900,1,1936.32,0,100.0,18560.67,0,15,10,68,0.0,0.0,2,0.065556895,0
77,205,4,94,44,0,0,100,-7,7,3,1,1,14,87,0,27.58,27.58,16300,139413,3,2384.74,1,96.3,15592.3,0,15,3,49,14500.0,1.0,0,0.85216044,0
80,10,11,91,20,0,0,100,-7,1,-7,1,1,18,-8,1,27.42,27.42,3000,18213,3,390.54,0,100.0,2712.85,0,14,3,59,1666.0,0.0,2,0.246469911,0
80,263,6,106,26,0,0,92,14,2,-8,0,0,14,17,1,32.87,32.87,15000,429741,3,1913.39,3,100.0,13544.48,0,24,13,72,2000.0,0.0,0,0.505274847,0
88,161,4,97,29,0,0,100,-7,3,0,2,2,7,-8,0,13.68,13.68,10000,41891,1,750.79,0,100.0,9432.28,0,16,4,66,12500.0,1.0,0,0.13036156,0
79,71,3,33,12,0,0,100,-7,3,11,0,0,11,94,0,16.98,16.98,25000,232382,4,3834.37,0,100.0,21820.89,1,13,5,48,5000.0,2.0,2,0.780481985,0
70,178,10,64,28,0,0,100,-7,1,0,0,0,69,81,4,27.64,27.64,15000,366905,3,1754.9,4,100.0,14132.9,0,30,6,79,0.0,0.0,0,0.005482799,0
80,259,2,82,29,0,0,100,-7,2,2,1,1,26,72,0,21.47,21.47,6000,64405,6,777.45,0,100.0,5425.71,0,16,3,37,7854.0,2.0,0,0.610115824,0
90,330,29,117,20,0,0,100,-7,0,-8,0,0,1,-8,0,18.39,18.39,14000,531782,4,1460.76,3,74.1,13068.02,0,16,6,51,5819.0,1.0,2,0.038942297,0
66,377,7,114,26,0,0,96,5,1,8,0,0,48,3,1,0.97,0.97,10000,405300,0,1149.86,2,100.0,9407.42,0,2,2,63,0.0,0.0,1,0.0,0
